t,px,qty,sign,mm_involved,mid_mark,spread,maker_age_s,maker_queue_ahead_qty_entry
38.468016,99.9700000000,1,1,0,99.9190642708,0.0100000000,0.024772,0
38.472597,99.9800000000,1,1,1,99.9315662343,0.0200000000,0.100776,0
38.474914,99.9600000000,1,-1,1,99.9220776892,0.0100000000,1.177191,9
38.509108,99.9700000000,1,1,0,99.9819164722,0.0100000000,0.034843,0
38.551849,99.9600000000,1,-1,1,99.9360931985,0.0100000000,1.252574,10
38.552390,99.9700000000,1,1,1,99.9383042679,0.0100000000,0.062288,1
38.606194,99.9600000000,1,-1,1,99.8823265960,0.0100000000,1.303660,11
38.619196,99.9600000000,1,-1,1,99.8676168958,0.0100000000,1.314846,11
38.623522,99.9600000000,1,-1,1,99.8839679487,0.0100000000,1.316451,12
38.641163,99.9600000000,1,-1,1,99.8833890187,0.0100000000,0.618130,14
38.647868,99.9600000000,1,-1,0,99.8892454303,0.0100000000,0.570204,14
38.654036,99.9500000000,1,-1,1,99.8919640309,0.0200000000,1.346457,0
38.669897,99.9500000000,1,-1,0,99.8782195558,0.0200000000,0.673747,2
38.681062,99.9700000000,1,1,1,99.8631796632,0.0200000000,0.190410,2
38.681112,99.9500000000,1,-1,1,99.8634235586,0.0200000000,0.682518,3
38.687461,99.9500000000,1,-1,1,99.8639089095,0.0200000000,0.686525,4
38.690794,99.9500000000,1,-1,1,99.8548203553,0.0200000000,0.689535,5
38.700814,99.9500000000,1,-1,1,99.8188238374,0.0200000000,0.679916,8
38.702693,99.9500000000,1,-1,1,99.8208603046,0.0200000000,0.678275,9
38.708784,99.9500000000,1,-1,0,99.8281078377,0.0200000000,0.212349,7
38.716434,99.9700000000,1,1,1,99.8336665723,0.0200000000,0.222636,3
38.721437,99.9500000000,1,-1,0,99.8169419155,0.0200000000,0.157035,8
38.726812,99.9400000000,1,-1,1,99.8355861323,0.0300000000,1.668541,2
38.730269,99.9400000000,1,-1,1,99.8268696362,0.0300000000,1.670760,3
38.734355,99.9400000000,1,-1,1,99.8203685146,0.0300000000,1.673662,4
38.734490,99.9400000000,1,-1,1,99.8176647726,0.0300000000,1.570543,3
38.740567,99.9400000000,1,-1,1,99.8303606072,0.0200000000,1.576445,4
38.764704,99.9400000000,1,-1,1,99.8521537189,0.0100000000,1.592292,5
38.766221,99.9400000000,1,-1,1,99.8415128142,0.0100000000,1.593282,6
38.770819,99.9400000000,1,-1,1,99.8499960984,0.0100000000,1.597487,7
38.777973,99.9400000000,1,-1,1,99.8653439618,0.0100000000,1.584657,8
38.783478,99.9400000000,1,-1,1,99.8781228614,0.0100000000,0.778216,9
38.784180,99.9400000000,1,-1,0,99.8828109849,0.0100000000,0.746450,10
38.788869,99.9400000000,1,-1,0,99.8793433473,0.0100000000,0.290604,11
38.803503,99.9300000000,1,-1,1,99.8948461168,0.0200000000,1.752189,0
38.816905,99.9300000000,1,-1,1,99.8962827432,0.0200000000,1.757633,1
38.817242,99.9300000000,1,-1,1,99.8969198991,0.0200000000,1.757517,2
38.847292,99.9300000000,1,-1,1,99.9076679394,0.0200000000,1.786982,3
38.861401,99.9300000000,1,-1,1,99.8896256892,0.0200000000,1.696168,4
38.866000,99.9300000000,1,-1,1,99.8930484972,0.0200000000,1.695909,5
38.872333,99.9300000000,1,-1,1,99.9100629898,0.0100000000,1.701752,6
38.882201,99.9300000000,1,-1,0,99.9005037035,0.0100000000,0.950668,7
38.882927,99.9300000000,1,-1,1,99.9033948609,0.0100000000,0.870777,8
38.895034,99.9400000000,1,1,1,99.9654986273,0.0100000000,0.028405,0
38.901110,99.9400000000,1,1,1,99.9777839566,0.0100000000,0.033662,1
38.902905,99.9300000000,1,-1,1,99.9757183187,0.0100000000,0.878140,9
38.919554,99.9400000000,1,1,1,99.9781397648,0.0100000000,0.051691,2
38.919715,99.9300000000,1,-1,1,99.9803904276,0.0100000000,0.894298,10
38.924362,99.9400000000,1,1,1,99.9935165967,0.0100000000,0.052960,3
38.942645,99.9300000000,1,-1,1,100.0217804787,0.0100000000,0.705949,11
38.951776,99.9400000000,1,1,1,100.0353052272,0.0100000000,0.078555,4
38.952023,99.9400000000,1,1,1,100.0369990347,0.0100000000,0.076023,5
38.960134,99.9300000000,1,-1,1,100.0517111244,0.0100000000,0.721783,12
38.960844,99.9400000000,1,1,1,100.0546866242,0.0100000000,0.079323,6
38.965167,99.9400000000,1,1,1,100.0600992691,0.0100000000,0.083187,7
38.971157,99.9400000000,1,1,1,100.0819028736,0.0100000000,0.084486,8
38.980297,99.9300000000,1,-1,0,100.0870182863,0.0200000000,0.396439,14
38.988883,99.9500000000,1,1,1,100.0790181261,0.0100000000,0.244528,0
38.989204,99.9500000000,1,1,1,100.0720131270,0.0100000000,0.244714,1
38.998875,99.9500000000,1,1,1,100.0534526369,0.0100000000,0.237438,2
39.000764,99.9500000000,1,1,1,100.0472121260,0.0100000000,0.233952,3
39.021831,99.9500000000,1,1,1,100.0152451182,0.0100000000,0.254842,4
39.030513,99.9400000000,1,-1,1,100.0114904581,0.0100000000,0.049357,0
39.035978,99.9500000000,1,1,1,100.0300972998,0.0100000000,0.265997,5
39.069680,99.9600000000,1,1,1,99.9783497192,0.0200000000,0.329360,0
39.070664,99.9400000000,1,-1,1,99.9720851484,0.0200000000,0.087952,1
39.073453,99.9300000000,1,-1,1,99.9770393125,0.0300000000,0.094368,1
39.107511,99.9500000000,1,1,1,99.9746351285,0.0200000000,0.005577,0
39.110950,99.9400000000,1,1,1,99.9916141021,0.0100000000,0.000285,0
39.112988,99.9500000000,1,1,1,99.9974102487,0.0200000000,0.009279,1
39.118253,99.9500000000,1,1,1,100.0109498412,0.0200000000,0.014057,2
39.134247,99.9500000000,1,1,1,100.0201814658,0.0200000000,0.028900,3
39.149436,99.9300000000,1,-1,1,100.0179672139,0.0200000000,0.157660,1
39.156754,99.9300000000,1,-1,1,100.0202682734,0.0200000000,0.164731,2
39.207004,99.9500000000,1,1,1,100.0291628693,0.0200000000,0.100245,4
39.213580,99.9500000000,1,1,1,100.0427104668,0.0200000000,0.106514,5
39.223952,99.9500000000,1,1,1,100.0429103024,0.0100000000,0.114272,5
39.234207,99.9400000000,1,-1,1,100.0486433468,0.0100000000,0.016045,0
39.236699,99.9500000000,1,1,1,100.0394028540,0.0100000000,0.123245,5
39.251696,99.9500000000,1,1,1,100.0229063806,0.0100000000,0.131902,5
39.256881,99.9500000000,1,1,1,100.0248211878,0.0100000000,0.136604,6
39.263168,99.9600000000,1,1,1,100.0078471388,0.0200000000,0.522355,1
39.263434,99.9600000000,1,1,1,100.0094543740,0.0200000000,0.520741,2
39.267068,99.9600000000,1,1,1,99.9869196497,0.0200000000,0.522622,3
39.269014,99.9600000000,1,1,1,99.9694806480,0.0200000000,0.520230,4
39.273368,99.9400000000,1,-1,1,99.9719301692,0.0200000000,0.054628,1
39.286096,99.9600000000,1,1,1,99.9655416097,0.0200000000,0.536688,5
39.288082,99.9400000000,1,-1,1,99.9701560641,0.0200000000,0.066828,2
39.295380,99.9400000000,1,-1,1,99.9688060617,0.0200000000,0.073395,3
39.334914,99.9500000000,1,1,0,99.9780592460,0.0100000000,0.011798,0
39.364478,99.9500000000,1,1,1,99.9956306013,0.0100000000,0.020765,0
39.378016,99.9500000000,1,1,1,99.9568015766,0.0100000000,0.031320,1
39.391238,99.9400000000,1,-1,1,99.9344216966,0.0100000000,0.168920,4
39.406873,99.9400000000,1,-1,1,99.8585254426,0.0100000000,0.183974,5
39.438206,99.9400000000,1,-1,1,99.8826092784,0.0100000000,0.214626,6
39.442863,99.9400000000,1,-1,0,99.8684970175,0.0100000000,0.217937,7
39.453566,99.9400000000,1,-1,1,99.8907799320,0.0100000000,0.221377,8
39.464877,99.9400000000,1,-1,1,99.9173326383,0.0100000000,0.218748,8
39.483499,99.9400000000,1,-1,1,99.9219406774,0.0100000000,0.236736,9
39.492846,99.9400000000,1,-1,1,99.9111132203,0.0100000000,0.245843,10
39.494544,99.9400000000,1,-1,0,99.9116942637,0.0100000000,0.145310,8
39.498794,99.9500000000,1,1,1,99.9228790090,0.0200000000,0.151556,2
39.504259,99.9300000000,1,-1,1,99.9514487677,0.0200000000,0.504125,3
39.510343,99.9500000000,1,1,1,99.9802430081,0.0200000000,0.162882,3
39.514409,99.9500000000,1,1,1,99.9824021959,0.0200000000,0.166837,4
39.518191,99.9500000000,1,1,1,100.0110074735,0.0200000000,0.166190,5
39.518552,99.9500000000,1,1,1,100.0082613920,0.0200000000,0.166041,6
39.523187,99.9500000000,1,1,1,100.0270908311,0.0200000000,0.167509,7
39.531115,99.9500000000,1,1,1,100.0090859572,0.0200000000,0.171382,8
39.547863,99.9300000000,1,-1,1,100.0088423799,0.0200000000,0.547019,4
39.554003,99.9500000000,1,1,1,100.0071653029,0.0200000000,0.193952,9
39.578093,99.9500000000,1,1,1,100.0313098144,0.0200000000,0.216990,10
39.581850,99.9500000000,1,1,1,100.0324613854,0.0200000000,0.218734,11
39.582954,99.9300000000,1,-1,0,100.0377700248,0.0200000000,0.262903,3
39.601740,99.9500000000,1,-1,1,99.9441502219,0.0100000000,0.003703,0
39.619329,99.9400000000,1,-1,1,99.8933779984,0.0200000000,0.025326,0
39.635401,99.9400000000,1,-1,1,99.8909661801,0.0200000000,0.041214,1
39.638892,99.9400000000,1,-1,1,99.9030935333,0.0200000000,0.039533,2
39.641247,99.9400000000,1,-1,1,99.9048613230,0.0200000000,0.041646,3
39.655117,99.9400000000,1,-1,1,99.9126543145,0.0200000000,0.053504,4
39.657394,99.9400000000,1,-1,1,99.9092757019,0.0200000000,0.052959,5
39.658438,99.9600000000,1,1,1,99.9104533963,0.0200000000,0.905087,6
39.664787,99.9400000000,1,-1,1,99.9069197650,0.0200000000,0.057661,6
39.665405,99.9400000000,1,-1,1,99.8975052085,0.0200000000,0.047313,7
39.669221,99.9400000000,1,-1,1,99.8863552249,0.0200000000,0.047372,7
39.670381,99.9400000000,1,-1,1,99.8898609046,0.0200000000,0.047427,8
39.678523,99.9400000000,1,-1,1,99.8558464334,0.0200000000,0.054742,9
39.679955,99.9300000000,1,-1,0,99.8476221910,0.0300000000,0.351849,4
39.689359,99.9600000000,1,1,1,99.8475993741,0.0300000000,0.932925,7
39.689746,99.9300000000,1,-1,1,99.8580811918,0.0300000000,0.340355,5
39.691288,99.9300000000,1,-1,1,99.8533996867,0.0300000000,0.338688,6
39.700134,99.9300000000,1,-1,0,99.8605361461,0.0300000000,0.101977,3
39.700995,99.9200000000,1,-1,1,99.8666001746,0.0400000000,3.085660,0
39.711969,99.9200000000,1,-1,1,99.8502788520,0.0400000000,2.645867,5
39.722209,99.9200000000,1,-1,1,99.8199165302,0.0200000000,2.655071,6
39.732581,99.9200000000,1,-1,1,99.8692375508,0.0200000000,2.660431,7
39.744173,99.9200000000,1,-1,1,99.8415251957,0.0200000000,1.717932,4
39.747804,99.9200000000,1,-1,1,99.8417629799,0.0200000000,1.361044,6
39.748080,99.9400000000,1,1,1,99.8433249482,0.0200000000,0.029557,0
39.748318,99.9400000000,1,1,1,99.8461953833,0.0200000000,0.028364,1
39.768014,99.9200000000,1,-1,1,99.8450140874,0.0400000000,1.379224,7
39.771239,99.9200000000,1,-1,1,99.8466683414,0.0400000000,1.372438,8
39.777410,99.9200000000,1,-1,1,99.8796354399,0.0400000000,0.794765,10
39.780315,99.9200000000,1,-1,0,99.8862835446,0.0400000000,0.459213,10
39.786075,99.9200000000,1,-1,1,99.8907648963,0.0100000000,0.441160,10
39.792779,99.9200000000,1,-1,1,99.8868912500,0.0100000000,0.447367,11
39.798853,99.9200000000,1,-1,1,99.8587526346,0.0100000000,0.450578,12
39.813310,99.9200000000,1,-1,1,99.8190189220,0.0100000000,0.463145,13
39.818783,99.9200000000,1,-1,1,99.8300722667,0.0100000000,0.466637,14
39.824886,99.9300000000,1,1,1,99.8147954101,0.0100000000,0.043647,0
39.829895,99.9200000000,1,-1,0,99.8201811311,0.0100000000,0.329982,15
39.834935,99.9300000000,1,1,1,99.8394936698,0.0200000000,0.048801,1
39.845170,99.9300000000,1,1,1,99.8209058344,0.0200000000,0.057761,2
39.847598,99.9100000000,1,-1,1,99.8122481555,0.0200000000,2.893690,1
39.862005,99.9100000000,1,-1,1,99.8139259069,0.0100000000,2.905379,2
39.869385,99.9100000000,1,-1,1,99.8324444865,0.0100000000,2.815222,3
39.869441,99.9100000000,1,-1,1,99.8314724617,0.0100000000,2.813300,4
39.878326,99.9100000000,1,-1,0,99.8208103243,0.0100000000,1.695261,6
39.880422,99.9100000000,1,-1,1,99.8334851720,0.0100000000,1.636462,7
39.880505,99.9100000000,1,-1,1,99.8337076802,0.0100000000,1.633938,8
39.889738,99.9100000000,1,-1,1,99.8179809767,0.0100000000,1.640670,9
39.890582,99.9100000000,1,-1,1,99.8161716754,0.0100000000,1.517345,11
39.890582,99.9100000000,1,-1,1,99.8160951000,0.0100000000,1.514125,12
39.895956,99.9100000000,1,-1,1,99.8372023694,0.0100000000,1.517980,13
39.898931,99.9100000000,1,-1,1,99.8443686315,0.0100000000,1.517405,14
39.900514,99.9100000000,1,-1,1,99.8366843979,0.0100000000,1.515732,15
39.901177,99.9100000000,1,-1,1,99.8461534665,0.0100000000,0.922828,15
39.903115,99.9100000000,1,-1,1,99.8507714011,0.0100000000,0.797246,16
39.912480,99.9100000000,1,-1,1,99.8393640575,0.0100000000,0.565784,17
39.917871,99.9200000000,1,1,0,99.8548215820,0.0100000000,0.065779,0
39.921715,99.9200000000,1,1,1,99.8563422617,0.0100000000,0.010239,1
39.929765,99.9200000000,1,1,1,99.8776356066,0.0100000000,0.017212,2
39.937324,99.9100000000,1,-1,1,99.8944013846,0.0100000000,0.589752,18
39.952770,99.9200000000,1,1,1,99.9098684782,0.0100000000,0.039655,3
39.954642,99.9200000000,1,1,1,99.9103097888,0.0100000000,0.039660,4
39.967832,99.9200000000,1,1,1,99.9430072290,0.0100000000,0.050207,5
39.977852,99.9200000000,1,1,1,99.9512046795,0.0100000000,0.057430,5
39.978004,99.9200000000,1,1,1,99.9557865236,0.0100000000,0.057498,6
39.996319,99.9100000000,1,-1,1,99.9181968222,0.0100000000,0.640642,19
40.020140,99.9200000000,1,1,1,99.9258605452,0.0100000000,0.096818,6
40.031564,99.9200000000,1,1,1,99.9459201515,0.0100000000,0.103530,7
40.037812,99.9100000000,1,-1,1,99.9324336089,0.0100000000,0.436072,19
40.046250,99.9200000000,1,1,1,99.9474875542,0.0100000000,0.116288,7
40.050784,99.9200000000,1,1,1,99.9502923715,0.0100000000,0.120201,8
40.055194,99.9100000000,1,-1,0,99.9522989494,0.0100000000,0.050586,1
40.059420,99.9200000000,1,1,1,99.9561393045,0.0200000000,0.128230,9
40.085696,99.9200000000,1,1,1,99.8987246398,0.0200000000,0.149983,10
40.095239,99.9000000000,1,-1,1,99.9049959598,0.0200000000,1.849344,1
40.103065,99.9200000000,1,1,1,99.9303444266,0.0200000000,0.167109,11
40.116871,99.9200000000,1,1,1,99.9366287971,0.0200000000,0.180234,12
40.123919,99.9200000000,1,1,1,99.9568900639,0.0200000000,0.186886,13
40.126900,99.9200000000,1,1,1,99.9477873670,0.0200000000,0.187969,14
40.137696,99.9200000000,1,1,1,99.9557117663,0.0200000000,0.197181,15
40.143253,99.9200000000,1,1,1,99.9648798495,0.0200000000,0.202077,16
40.143517,99.9300000000,1,1,1,99.9640057723,0.0300000000,0.353936,3
40.166828,99.9100000000,1,1,1,99.9573306193,0.0100000000,0.013574,0
40.168523,99.9100000000,1,1,1,99.9637405404,0.0100000000,0.015006,1
40.182980,99.9100000000,1,1,1,99.9957108344,0.0100000000,0.026109,2
40.196931,99.9100000000,1,1,1,99.9713571990,0.0100000000,0.039496,3
40.199368,99.9100000000,1,1,1,99.9830389189,0.0100000000,0.038553,4
40.213117,99.9100000000,1,1,1,100.0288668478,0.0100000000,0.051475,5
40.229193,99.9100000000,1,1,1,100.0486339299,0.0100000000,0.065274,6
40.239262,99.9100000000,1,1,1,100.0391430535,0.0100000000,0.067389,5
40.239369,99.9100000000,1,1,1,100.0355420178,0.0100000000,0.061673,6
40.243164,99.9300000000,1,1,0,100.0383762717,0.0300000000,0.294114,1
40.251354,99.9500000000,1,1,0,100.0562061646,0.0500000000,0.463274,0
40.271283,99.9500000000,1,1,0,100.0320327764,0.0500000000,0.250651,1
40.280112,99.9500000000,1,1,0,100.0020868949,0.0300000000,0.205481,2
40.285379,99.9400000000,1,-1,1,100.0001054210,0.0100000000,0.002216,0
40.287021,99.9500000000,1,1,0,100.0017305420,0.0100000000,0.166206,3
40.290079,99.9600000000,1,1,1,100.0032394479,0.0200000000,1.530727,8
40.295001,99.9600000000,1,1,1,100.0189299797,0.0200000000,1.534761,9
40.309816,99.9600000000,1,1,1,99.9735119335,0.0200000000,1.331468,10
40.320818,99.9600000000,1,1,1,100.0022246748,0.0200000000,1.214949,10
40.340926,99.9600000000,1,1,1,99.9901383061,0.0200000000,0.996012,6
40.350190,99.9600000000,1,1,1,99.9808317506,0.0200000000,1.004778,7
40.362583,99.9400000000,1,-1,1,100.0370077456,0.0200000000,0.077892,1
40.368168,99.9600000000,1,1,1,100.0350815646,0.0200000000,1.019893,8
40.379302,99.9600000000,1,1,1,100.0336928740,0.0400000000,1.029138,9
40.380068,99.9600000000,1,1,1,100.0318258813,0.0400000000,1.027922,10
40.384129,99.9500000000,1,1,1,100.0357926346,0.0300000000,0.001123,0
40.388301,99.9500000000,1,-1,1,100.0193600743,0.0100000000,0.001927,0
40.389793,99.9500000000,1,-1,1,100.0137662077,0.0100000000,0.000763,0
40.394316,99.9600000000,1,1,0,100.0168267167,0.0100000000,0.394805,9
40.395300,99.9600000000,1,1,0,100.0165680982,0.0100000000,0.387753,10
40.400487,99.9500000000,1,-1,1,100.0259966712,0.0100000000,0.011453,1
40.410530,99.9600000000,1,1,0,100.0417898348,0.0100000000,0.373123,11
40.415944,99.9600000000,1,1,1,100.0391507690,0.0100000000,0.035018,3
40.430395,99.9600000000,1,1,1,100.0768023542,0.0100000000,0.040205,4
40.432315,99.9500000000,1,-1,1,100.0977366355,0.0200000000,0.043013,2
40.437888,99.9500000000,1,-1,1,100.1025709623,0.0200000000,0.047820,2
40.443891,99.9500000000,1,-1,1,100.1131725990,0.0200000000,0.043902,3
40.451444,99.9700000000,1,1,1,100.1008855604,0.0200000000,1.956929,4
40.458639,99.9700000000,1,1,1,100.1257526501,0.0200000000,1.963995,5
40.463438,99.9700000000,1,1,1,100.1443262379,0.0200000000,1.963863,6
40.473802,99.9700000000,1,1,1,100.1380496330,0.0200000000,1.970137,7
40.494163,99.9500000000,1,-1,1,100.1063193885,0.0200000000,0.093928,4
40.495295,99.9700000000,1,1,1,100.1015809686,0.0200000000,1.990504,8
40.506433,99.9700000000,1,1,1,100.0955258658,0.0100000000,2.000681,9
40.509750,99.9700000000,1,1,1,100.1146238409,0.0100000000,2.003659,10
40.512433,99.9700000000,1,1,1,100.1184374561,0.0100000000,2.004417,11
40.522539,99.9700000000,1,1,1,100.1000172645,0.0100000000,2.013008,11
40.538320,99.9700000000,1,1,1,100.1197586890,0.0100000000,2.025722,12
40.540446,99.9700000000,1,1,1,100.1060820108,0.0100000000,2.026181,13
40.543209,99.9700000000,1,1,1,100.1159214603,0.0100000000,2.028576,14
40.561081,99.9700000000,1,1,1,100.1338410026,0.0100000000,2.046167,15
40.561470,99.9700000000,1,1,1,100.1373977239,0.0100000000,1.578825,14
40.592227,99.9700000000,1,1,0,100.1865518563,0.0100000000,1.528031,15
40.596832,99.9600000000,1,-1,1,100.1996926881,0.0100000000,0.095534,0
40.596832,99.9700000000,1,1,1,100.1996831423,0.0100000000,1.247441,15
40.600999,99.9700000000,1,1,0,100.1932795556,0.0100000000,1.250478,16
40.601600,99.9700000000,1,1,1,100.1927022791,0.0100000000,1.249000,17
40.619142,99.9700000000,1,1,0,100.1829956700,0.0100000000,1.021130,20
40.620993,99.9600000000,1,-1,1,100.1803457736,0.0100000000,0.117556,1
40.628343,99.9700000000,1,1,0,100.1896491129,0.0100000000,0.669035,21
40.633659,99.9700000000,1,1,0,100.1811130343,0.0100000000,0.621221,22
40.638316,99.9600000000,1,-1,1,100.2019550624,0.0100000000,0.134152,2
40.642811,99.9700000000,1,1,0,100.1797316229,0.0100000000,0.583190,23
40.685409,99.9700000000,1,1,0,100.2058781242,0.0100000000,0.576895,24
40.690709,99.9700000000,1,1,0,100.2058972444,0.0100000000,0.561665,25
40.714406,99.9700000000,1,1,0,100.2374270492,0.0100000000,0.553556,27
40.716188,99.9800000000,1,1,1,100.2404383872,0.0200000000,2.342951,1
40.735860,99.9600000000,1,-1,1,100.2247566562,0.0200000000,0.231267,3
40.740346,99.9800000000,1,1,1,100.1985804845,0.0200000000,2.366419,2
40.756983,99.9800000000,1,1,1,100.2023442695,0.0100000000,2.382242,3
40.757539,99.9800000000,1,1,1,100.1996332898,0.0100000000,2.381082,4
40.760700,99.9800000000,1,1,1,100.2040674882,0.0100000000,2.382723,5
40.763253,99.9800000000,1,1,1,100.1894413501,0.0100000000,2.381727,6
40.765286,99.9800000000,1,1,1,100.1731582248,0.0100000000,2.380504,7
40.765854,99.9800000000,1,1,1,100.1790666308,0.0100000000,2.379094,8
40.787171,99.9800000000,1,1,1,100.1587238979,0.0100000000,2.398381,9
40.800699,99.9800000000,1,1,1,100.1614281948,0.0100000000,2.401899,10
40.820049,99.9800000000,1,1,0,100.1436746694,0.0100000000,2.263064,10
40.823583,99.9800000000,1,1,1,100.1539876223,0.0100000000,1.219148,13
40.827331,99.9800000000,1,1,0,100.1587265383,0.0100000000,0.822862,13
40.833045,99.9800000000,1,1,0,100.1457711086,0.0100000000,0.806036,14
40.834553,99.9900000000,1,1,1,100.1348095654,0.0200000000,2.594092,2
40.840858,99.9900000000,1,1,1,100.1570612179,0.0200000000,2.577812,3
40.845041,99.9900000000,1,1,1,100.1421500886,0.0200000000,2.579283,4
40.852690,99.9900000000,1,1,1,100.1327766214,0.0200000000,1.860914,4
40.856728,99.9900000000,1,1,0,100.1129211280,0.0200000000,1.350740,9
40.869262,99.9900000000,1,1,1,100.1175665068,0.0200000000,1.275260,8
40.873138,99.9800000000,1,-1,1,100.1009606051,0.0100000000,0.000093,0
40.877426,99.9800000000,1,-1,1,100.1199722126,0.0100000000,0.003514,0
40.880757,99.9900000000,1,1,1,100.1175549128,0.0100000000,1.286571,9
40.893576,99.9900000000,1,1,1,100.0843434825,0.0100000000,1.295539,10
40.896218,99.9900000000,1,1,1,100.0974348156,0.0100000000,1.294606,11
